_u,_v,re(NearPoyntingZ)*0.000025[irrad_W_per_m2]
-0.00505051,0.429293,2.84291e-07
0.00505051,0.429293,2.67454e-07
0.0151515,0.429293,2.51752e-07
0.0252525,0.429293,2.37857e-07
0.0353535,0.429293,2.26159e-07
0.0454545,0.429293,2.17059e-07
0.0555556,0.429293,2.1096e-07
0.0656566,0.429293,2.0826e-07
0.0757576,0.429293,2.09322e-07
0.0858586,0.429293,2.14451e-07
0.0959596,0.429293,2.2386e-07
0.106061,0.429293,2.37642e-07
0.116162,0.429293,2.55749e-07
0.126263,0.429293,2.77977e-07
0.136364,0.429293,3.04509e-07
0.146465,0.429293,3.342e-07
0.156566,0.429293,3.66751e-07
0.166667,0.429293,4.01521e-07
0.176768,0.429293,4.37781e-07
0.186869,0.429293,4.7475e-07
0.19697,0.429293,5.11632e-07
0.207071,0.429293,5.4765e-07
0.217172,0.429293,5.82083e-07
0.227273,0.429293,6.14294e-07
0.237374,0.429293,6.43752e-07
0.247475,0.429293,6.70043e-07
0.257576,0.429293,6.92712e-07
0.267677,0.429293,7.124e-07
0.277778,0.429293,7.28488e-07
0.287879,0.429293,7.40993e-07
0.29798,0.429293,7.50004e-07
0.308081,0.429293,7.55669e-07
0.318182,0.429293,7.58182e-07
0.328283,0.429293,7.57774e-07
0.338384,0.429293,7.54697e-07
0.348485,0.429293,7.49217e-07
0.358586,0.429293,7.41608e-07
0.368687,0.429293,7.32137e-07
0.378788,0.429293,7.21069e-07
0.388889,0.429293,7.09601e-07
0.39899,0.429293,6.9628e-07
0.409091,0.429293,6.82126e-07
0.419192,0.429293,6.67333e-07
0.429293,0.429293,6.52074e-07
0.439394,0.429293,6.36501e-07
0.449495,0.429293,6.20747e-07
0.459596,0.429293,6.04926e-07
0.469697,0.429293,5.89137e-07
0.479798,0.429293,5.73461e-07
0.489899,0.429293,5.57966e-07
0.5,0.429293,5.42708e-07
-0.5,0.439394,5.95036e-07
-0.489899,0.439394,6.10832e-07
-0.479798,0.439394,6.26746e-07
-0.469697,0.439394,6.42721e-07
-0.459596,0.439394,6.58691e-07
-0.449495,0.439394,6.74585e-07
-0.439394,0.439394,6.9032e-07
-0.429293,0.439394,7.05806e-07
-0.419192,0.439394,7.20944e-07
-0.409091,0.439394,7.35624e-07
-0.39899,0.439394,7.4973e-07
-0.388889,0.439394,7.63133e-07
-0.378788,0.439394,7.75697e-07
-0.368687,0.439394,7.87045e-07
-0.358586,0.439394,7.97488e-07
-0.348485,0.439394,8.06481e-07
-0.338384,0.439394,8.13842e-07
-0.328283,0.439394,8.19389e-07
-0.318182,0.439394,8.22945e-07
-0.308081,0.439394,8.24342e-07
-0.29798,0.439394,8.23429e-07
-0.287879,0.439394,8.20078e-07
-0.277778,0.439394,8.14194e-07
-0.267677,0.439394,8.05722e-07
-0.257576,0.439394,7.94657e-07
-0.247475,0.439394,7.81914e-07
-0.237374,0.439394,7.66295e-07
-0.227273,0.439394,7.48248e-07
-0.217172,0.439394,7.28003e-07
-0.207071,0.439394,7.05842e-07
-0.19697,0.439394,6.82094e-07
-0.186869,0.439394,6.57123e-07
-0.176768,0.439394,6.31307e-07
-0.166667,0.439394,6.05027e-07
-0.156566,0.439394,5.78647e-07
-0.146465,0.439394,5.52499e-07
-0.136364,0.439394,5.26867e-07
-0.126263,0.439394,5.01982e-07
-0.116162,0.439394,4.77095e-07
-0.106061,0.439394,4.53752e-07
-0.0959596,0.439394,4.31373e-07
-0.0858586,0.439394,4.09871e-07
-0.0757576,0.439394,3.89131e-07
-0.0656566,0.439394,3.69032e-07
-0.0555556,0.439394,3.49469e-07
-0.0454545,0.439394,3.30377e-07
-0.0353535,0.439394,3.11746e-07
-0.0252525,0.439394,2.93632e-07
-0.0151515,0.439394,2.76158e-07
-0.00505051,0.439394,2.59519e-07
0.00505051,0.439394,2.44176e-07
0.0151515,0.439394,2.29855e-07
0.0252525,0.439394,2.17139e-07
0.0353535,0.439394,2.06371e-07
0.0454545,0.439394,1.97901e-07
0.0555556,0.439394,1.92081e-07
0.0656566,0.439394,1.89259e-07
0.0757576,0.439394,1.89757e-07
0.0858586,0.439394,1.9385e-07
0.0959596,0.439394,2.0174e-07
0.106061,0.439394,2.13529e-07
0.116162,0.439394,2.29202e-07
0.126263,0.439394,2.48614e-07
0.136364,0.439394,2.72018e-07
0.146465,0.439394,2.98357e-07
0.156566,0.439394,3.27427e-07
0.166667,0.439394,3.58697e-07
0.176768,0.439394,3.91555e-07
0.186869,0.439394,4.25327e-07
0.19697,0.439394,4.59319e-07
0.207071,0.439394,4.92837e-07
0.217172,0.439394,5.25224e-07
0.227273,0.439394,5.55885e-07
0.237374,0.439394,5.84307e-07
0.247475,0.439394,6.10071e-07
0.257576,0.439394,6.32634e-07
0.267677,0.439394,6.52713e-07
0.277778,0.439394,6.69593e-07
0.287879,0.439394,6.83246e-07
0.29798,0.439394,6.93708e-07
0.308081,0.439394,7.01075e-07
0.318182,0.439394,7.05487e-07
0.328283,0.439394,7.07125e-07
0.338384,0.439394,7.06194e-07
0.348485,0.439394,7.02921e-07
0.358586,0.439394,6.97539e-07
0.368687,0.439394,6.90289e-07
0.378788,0.439394,6.81406e-07
0.388889,0.439394,6.72119e-07
0.39899,0.439394,6.60836e-07
0.409091,0.439394,6.48633e-07
0.419192,0.439394,6.35697e-07
0.429293,0.439394,6.22195e-07
0.439394,0.439394,6.08279e-07
0.449495,0.439394,5.94081e-07
0.459596,0.439394,5.7972e-07
0.469697,0.439394,5.65295e-07
0.479798,0.439394,5.50893e-07
0.489899,0.439394,5.36586e-07
0.5,0.439394,5.22437e-07
-0.5,0.449495,5.72333e-07
-0.489899,0.449495,5.86914e-07
-0.479798,0.449495,6.01544e-07
-0.469697,0.449495,6.16163e-07
-0.459596,0.449495,6.30708e-07
-0.449495,0.449495,6.45106e-07
-0.439394,0.449495,6.59278e-07
-0.429293,0.449495,6.73134e-07
-0.419192,0.449495,6.86579e-07
-0.409091,0.449495,6.99509e-07
-0.39899,0.449495,7.11811e-07
-0.388889,0.449495,7.23367e-07
-0.378788,0.449495,7.34049e-07
-0.368687,0.449495,7.43375e-07
-0.358586,0.449495,7.5184e-07
-0.348485,0.449495,7.58866e-07
-0.338384,0.449495,7.64291e-07
-0.328283,0.449495,7.67958e-07
-0.318182,0.449495,7.69717e-07
-0.308081,0.449495,7.69429e-07
-0.29798,0.449495,7.66976e-07
-0.287879,0.449495,7.62261e-07
-0.277778,0.449495,7.55224e-07
-0.267677,0.449495,7.45841e-07
-0.257576,0.449495,7.34136e-07
-0.247475,0.449495,7.20994e-07
-0.237374,0.449495,7.05343e-07
-0.227273,0.449495,6.87599e-07
-0.217172,0.449495,6.67991e-07
-0.207071,0.449495,6.46793e-07
-0.19697,0.449495,6.24313e-07
-0.186869,0.449495,6.00883e-07
-0.176768,0.449495,5.76844e-07
-0.166667,0.449495,5.52529e-07
-0.156566,0.449495,5.28251e-07
-0.146465,0.449495,5.04291e-07
-0.136364,0.449495,4.80883e-07
-0.126263,0.449495,4.58214e-07
-0.116162,0.449495,4.35527e-07
-0.106061,0.449495,4.1432e-07
-0.0959596,0.449495,3.93997e-07
-0.0858586,0.449495,3.74464e-07
-0.0757576,0.449495,3.5561e-07
-0.0656566,0.449495,3.37322e-07
-0.0555556,0.449495,3.19506e-07
-0.0454545,0.449495,3.02107e-07
-0.0353535,0.449495,2.8512e-07
-0.0252525,0.449495,2.68599e-07
-0.0151515,0.449495,2.5266e-07
-0.00505051,0.449495,2.37478e-07
0.00505051,0.449495,2.23461e-07
0.0151515,0.449495,2.10381e-07
0.0252525,0.449495,1.98731e-07
0.0353535,0.449495,1.88812e-07
0.0454545,0.449495,1.8093e-07
0.0555556,0.449495,1.75394e-07
0.0656566,0.449495,1.72509e-07
0.0757576,0.449495,1.72561e-07
0.0858586,0.449495,1.75797e-07
0.0959596,0.449495,1.82404e-07
0.106061,0.449495,1.92492e-07
0.116162,0.449495,2.06068e-07
0.126263,0.449495,2.23031e-07
0.136364,0.449495,2.43675e-07
0.146465,0.449495,2.67046e-07
0.156566,0.449495,2.93005e-07
0.166667,0.449495,3.21113e-07
0.176768,0.449495,3.50853e-07
0.186869,0.449495,3.81653e-07
0.19697,0.449495,4.12904e-07
0.207071,0.449495,4.43995e-07
0.217172,0.449495,4.74331e-07
0.227273,0.449495,5.03361e-07
0.237374,0.449495,5.30597e-07
0.247475,0.449495,5.55628e-07
0.257576,0.449495,5.77884e-07
0.267677,0.449495,5.98056e-07
0.277778,0.449495,6.15405e-07
0.287879,0.449495,6.29866e-07
0.29798,0.449495,6.41435e-07
0.308081,0.449495,6.50161e-07
0.318182,0.449495,6.5614e-07
0.328283,0.449495,6.59507e-07
0.338384,0.449495,6.60426e-07
0.348485,0.449495,6.59083e-07
0.358586,0.449495,6.55678e-07
0.368687,0.449495,6.50419e-07
0.378788,0.449495,6.43517e-07
0.388889,0.449495,6.36169e-07
0.39899,0.449495,6.2677e-07
0.409091,0.449495,6.16384e-07
0.419192,0.449495,6.05189e-07
0.429293,0.449495,5.93344e-07
0.439394,0.449495,5.80998e-07
0.449495,0.449495,5.68282e-07
0.459596,0.449495,5.55315e-07
0.469697,0.449495,5.42197e-07
0.479798,0.449495,5.2902e-07
0.489899,0.449495,5.15858e-07
0.5,0.449495,5.02778e-07
-0.5,0.459596,5.50333e-07
-0.489899,0.459596,5.63753e-07
-0.479798,0.459596,5.7716e-07
-0.469697,0.459596,5.90495e-07
-0.459596,0.459596,6.03693e-07
-0.449495,0.459596,6.16683e-07
-0.439394,0.459596,6.29388e-07
-0.429293,0.459596,6.41723e-07
-0.419192,0.459596,6.53594e-07
-0.409091,0.459596,6.64904e-07
-0.39899,0.459596,6.75547e-07
-0.388889,0.459596,6.85411e-07
-0.378788,0.459596,6.94378e-07
-0.368687,0.459596,7.01899e-07
-0.358586,0.459596,7.08596e-07
-0.348485,0.459596,7.13879e-07
-0.338384,0.459596,7.17608e-07
-0.328283,0.459596,7.19646e-07
-0.318182,0.459596,7.19869e-07
-0.308081,0.459596,7.18166e-07
-0.29798,0.459596,7.14444e-07
-0.287879,0.459596,7.08639e-07
-0.277778,0.459596,7.00715e-07
-0.267677,0.459596,6.90677e-07
-0.257576,0.459596,6.7857e-07
-0.247475,0.459596,6.65137e-07
-0.237374,0.459596,6.49625e-07
-0.227273,0.459596,6.32319e-07
-0.217172,0.459596,6.13444e-07
-0.207071,0.459596,5.93262e-07
-0.19697,0.459596,5.72058e-07
-0.186869,0.459596,5.50135e-07
-0.176768,0.459596,5.27793e-07
-0.166667,0.459596,5.05324e-07
-0.156566,0.459596,4.82996e-07
-0.146465,0.459596,4.61043e-07
-0.136364,0.459596,4.3966e-07
-0.126263,0.459596,4.18994e-07
-0.116162,0.459596,3.98321e-07
-0.106061,0.459596,3.79041e-07
-0.0959596,0.459596,3.60564e-07
-0.0858586,0.459596,3.42799e-07
-0.0757576,0.459596,3.25636e-07
-0.0656566,0.459596,3.08973e-07
-0.0555556,0.459596,2.92726e-07
-0.0454545,0.459596,2.76847e-07
-0.0353535,0.459596,2.61336e-07
-0.0252525,0.459596,2.46246e-07
-0.0151515,0.459596,2.31684e-07
-0.00505051,0.459596,2.17812e-07
0.00505051,0.459596,2.04977e-07
0.0151515,0.459596,1.93015e-07
0.0252525,0.459596,1.82329e-07
0.0353535,0.459596,1.73183e-07
0.0454545,0.459596,1.65849e-07
0.0555556,0.459596,1.60596e-07
0.0656566,0.459596,1.57693e-07
0.0757576,0.459596,1.57393e-07
0.0858586,0.459596,1.59919e-07
0.0959596,0.459596,1.65444e-07
0.106061,0.459596,1.74076e-07
0.116162,0.459596,1.85843e-07
0.126263,0.459596,2.00678e-07
0.136364,0.459596,2.18887e-07
0.146465,0.459596,2.39634e-07
0.156566,0.459596,2.62816e-07
0.166667,0.459596,2.88072e-07
0.176768,0.459596,3.1497e-07
0.186869,0.459596,3.4302e-07
0.19697,0.459596,3.71697e-07
0.207071,0.459596,4.00459e-07
0.217172,0.459596,4.28773e-07
0.227273,0.459596,4.56136e-07
0.237374,0.459596,4.82089e-07
0.247475,0.459596,5.06234e-07
0.257576,0.459596,5.28036e-07
0.267677,0.459596,5.48063e-07
0.277778,0.459596,5.65613e-07
0.287879,0.459596,5.80595e-07
0.29798,0.459596,5.92971e-07
0.308081,0.459596,6.02755e-07
0.318182,0.459596,6.10003e-07
0.328283,0.459596,6.14812e-07
0.338384,0.459596,6.17307e-07
0.348485,0.459596,6.17638e-07
0.358586,0.459596,6.15972e-07
0.368687,0.459596,6.12488e-07
0.378788,0.459596,6.0737e-07
0.388889,0.459596,6.01724e-07
0.39899,0.459596,5.94056e-07
0.409091,0.459596,5.85355e-07
0.419192,0.459596,5.75783e-07
0.429293,0.459596,5.65495e-07
0.439394,0.459596,5.54632e-07
0.449495,0.459596,5.43323e-07
0.459596,0.459596,5.31684e-07
0.469697,0.459596,5.19817e-07
0.479798,0.459596,5.07815e-07
0.489899,0.459596,4.95754e-07
0.5,0.459596,4.83705e-07
-0.5,0.469697,5.29013e-07
-0.489899,0.469697,5.41328e-07
-0.479798,0.469697,5.53574e-07
-0.469697,0.469697,5.65693e-07
-0.459596,0.469697,5.77622e-07
-0.449495,0.469697,5.8929e-07
-0.439394,0.469697,6.00624e-07
-0.429293,0.469697,6.11541e-07
-0.419192,0.469697,6.21954e-07
-0.409091,0.469697,6.3177e-07
-0.39899,0.469697,6.40889e-07
-0.388889,0.469697,6.49207e-07
-0.378788,0.469697,6.56619e-07
-0.368687,0.469697,6.62551e-07
-0.358586,0.469697,6.67677e-07
-0.348485,0.469697,6.71425e-07
-0.338384,0.469697,6.73675e-07
-0.328283,0.469697,6.74313e-07
-0.318182,0.469697,6.73236e-07
-0.308081,0.469697,6.70356e-07
-0.29798,0.469697,6.65606e-07
-0.287879,0.469697,6.58946e-07
-0.277778,0.469697,6.50364e-07
-0.267677,0.469697,6.39884e-07
-0.257576,0.469697,6.2757e-07
-0.247475,0.469697,6.13925e-07
-0.237374,0.469697,5.98687e-07
-0.227273,0.469697,5.81921e-07
-0.217172,0.469697,5.63846e-07
-0.207071,0.469697,5.44708e-07
-0.19697,0.469697,5.24769e-07
-0.186869,0.469697,5.043e-07
-0.176768,0.469697,4.83568e-07
-0.166667,0.469697,4.62825e-07
-0.156566,0.469697,4.42298e-07
-0.146465,0.469697,4.22184e-07
-0.136364,0.469697,4.02641e-07
-0.126263,0.469697,3.83785e-07
-0.116162,0.469697,3.64953e-07
-0.106061,0.469697,3.47408e-07
-0.0959596,0.469697,3.30593e-07
-0.0858586,0.469697,3.14415e-07
-0.0757576,0.469697,2.98772e-07
-0.0656566,0.469697,2.83568e-07
-0.0555556,0.469697,2.68731e-07
-0.0454545,0.469697,2.54219e-07
-0.0353535,0.469697,2.40037e-07
-0.0252525,0.469697,2.26234e-07
-0.0151515,0.469697,2.12912e-07
-0.00505051,0.469697,2.00217e-07
0.00505051,0.469697,1.8844e-07
0.0151515,0.469697,1.77485e-07
0.0252525,0.469697,1.67671e-07
0.0353535,0.469697,1.59232e-07
0.0454545,0.469697,1.52405e-07
0.0555556,0.469697,1.4743e-07
0.0656566,0.469697,1.44543e-07
0.0757576,0.469697,1.43969e-07
0.0858586,0.469697,1.45905e-07
0.0959596,0.469697,1.50515e-07
0.106061,0.469697,1.57903e-07
0.116162,0.469697,1.68108e-07
0.126263,0.469697,1.8109e-07
0.136364,0.469697,1.97153e-07
0.146465,0.469697,2.15578e-07
0.156566,0.469697,2.36286e-07
0.166667,0.469697,2.58977e-07
0.176768,0.469697,2.83291e-07
0.186869,0.469697,3.08811e-07
0.19697,0.469697,3.35083e-07
0.207071,0.469697,3.61632e-07
0.217172,0.469697,3.87983e-07
0.227273,0.469697,4.13678e-07
0.237374,0.469697,4.3829e-07
0.247475,0.469697,4.61442e-07
0.257576,0.469697,4.82682e-07
0.267677,0.469697,5.02377e-07
0.277778,0.469697,5.1991e-07
0.287879,0.469697,5.35172e-07
0.29798,0.469697,5.481e-07
0.308081,0.469697,5.58679e-07
0.318182,0.469697,5.66933e-07
0.328283,0.469697,5.72925e-07
0.338384,0.469697,5.76746e-07
0.348485,0.469697,5.78513e-07
0.358586,0.469697,5.78365e-07
0.368687,0.469697,5.7645e-07
0.378788,0.469697,5.72929e-07
0.388889,0.469697,5.68757e-07
0.39899,0.469697,5.62672e-07
0.409091,0.469697,5.55522e-07
0.419192,0.469697,5.4746e-07
0.429293,0.469697,5.38627e-07
0.439394,0.469697,5.2916e-07
0.449495,0.469697,5.19181e-07
0.459596,0.469697,5.08804e-07
0.469697,0.469697,4.98131e-07
0.479798,0.469697,4.87254e-07
0.489899,0.469697,4.76251e-07
0.5,0.469697,4.65195e-07
-0.5,0.479798,5.08356e-07
-0.489899,0.479798,5.1962e-07
-0.479798,0.479798,5.30767e-07
-0.469697,0.479798,5.41738e-07
-0.459596,0.479798,5.52473e-07
-0.449495,0.479798,5.62904e-07
-0.439394,0.479798,5.72958e-07
-0.429293,0.479798,5.82559e-07
-0.419192,0.479798,5.91623e-07
-0.409091,0.479798,6.00063e-07
-0.39899,0.479798,6.07787e-07
-0.388889,0.479798,6.147e-07
-0.378788,0.479798,6.20702e-07
-0.368687,0.479798,6.25263e-07
-0.358586,0.479798,6.28999e-07
-0.348485,0.479798,6.31404e-07
-0.338384,0.479798,6.32375e-07
-0.328283,0.479798,6.31818e-07
-0.318182,0.479798,6.2965e-07
-0.308081,0.479798,6.25804e-07
-0.29798,0.479798,6.20236e-07
-0.287879,0.479798,6.12923e-07
-0.277778,0.479798,6.03875e-07
-0.267677,0.479798,5.93132e-07
-0.257576,0.479798,5.8077e-07
-0.247475,0.479798,5.66972e-07
-0.237374,0.479798,5.52113e-07
-0.227273,0.479798,5.35963e-07
-0.217172,0.479798,5.1873e-07
-0.207071,0.479798,5.00643e-07
-0.19697,0.479798,4.81941e-07
-0.186869,0.479798,4.62865e-07
-0.176768,0.479798,4.4365e-07
-0.166667,0.479798,4.24513e-07
-0.156566,0.479798,4.05647e-07
-0.146465,0.479798,3.87214e-07
-0.136364,0.479798,3.6934e-07
-0.126263,0.479798,3.5212e-07
-0.116162,0.479798,3.34969e-07
-0.106061,0.479798,3.18988e-07
-0.0959596,0.479798,3.03667e-07
-0.0858586,0.479798,2.88916e-07
-0.0757576,0.479798,2.74639e-07
-0.0656566,0.479798,2.60749e-07
-0.0555556,0.479798,2.47181e-07
-0.0454545,0.479798,2.33901e-07
-0.0353535,0.479798,2.20915e-07
-0.0252525,0.479798,2.08273e-07
-0.0151515,0.479798,1.96068e-07
-0.00505051,0.479798,1.84434e-07
0.00505051,0.479798,1.7361e-07
0.0151515,0.479798,1.63563e-07
0.0252525,0.479798,1.54537e-07
0.0353535,0.479798,1.46742e-07
0.0454545,0.479798,1.40386e-07
0.0555556,0.479798,1.35681e-07
0.0656566,0.479798,1.32835e-07
0.0757576,0.479798,1.32047e-07
0.0858586,0.479798,1.33497e-07
0.0959596,0.479798,1.37331e-07
0.106061,0.479798,1.43653e-07
0.116162,0.479798,1.52509e-07
0.126263,0.479798,1.63878e-07
0.136364,0.479798,1.78046e-07
0.146465,0.479798,1.9442e-07
0.156566,0.479798,2.12923e-07
0.166667,0.479798,2.33311e-07
0.176768,0.479798,2.55282e-07
0.186869,0.479798,2.78482e-07
0.19697,0.479798,3.02521e-07
0.207071,0.479798,3.26984e-07
0.217172,0.479798,3.51448e-07
0.227273,0.479798,3.755e-07
0.237374,0.479798,3.98748e-07
0.247475,0.479798,4.20835e-07
0.257576,0.479798,4.41441e-07
0.267677,0.479798,4.60659e-07
0.277778,0.479798,4.78e-07
0.287879,0.479798,4.93343e-07
0.29798,0.479798,5.06608e-07
0.308081,0.479798,5.17755e-07
0.318182,0.479798,5.26783e-07
0.328283,0.479798,5.33726e-07
0.338384,0.479798,5.38647e-07
0.348485,0.479798,5.41635e-07
0.358586,0.479798,5.42797e-07
0.368687,0.479798,5.4226e-07
0.378788,0.479798,5.40157e-07
0.388889,0.479798,5.37244e-07
0.39899,0.479798,5.32595e-07
0.409091,0.479798,5.26868e-07
0.419192,0.479798,5.20199e-07
0.429293,0.479798,5.12722e-07
0.439394,0.479798,5.04561e-07
0.449495,0.479798,4.95836e-07
0.459596,0.479798,4.86655e-07
0.469697,0.479798,4.77119e-07
0.479798,0.479798,4.67316e-07
0.489899,0.479798,4.57328e-07
0.5,0.479798,4.47226e-07
-0.5,0.489899,4.88345e-07
-0.489899,0.489899,4.98613e-07
-0.479798,0.489899,5.0872e-07
-0.469697,0.489899,5.1861e-07
-0.459596,0.489899,5.28225e-07
-0.449495,0.489899,5.37499e-07
-0.439394,0.489899,5.46364e-07
-0.429293,0.489899,5.54745e-07
-0.419192,0.489899,5.62565e-07
-0.409091,0.489899,5.69743e-07
-0.39899,0.489899,5.76194e-07
-0.388889,0.489899,5.81831e-07
-0.378788,0.489899,5.86564e-07
-0.368687,0.489899,5.89962e-07
-0.358586,0.489899,5.92476e-07
-0.348485,0.489899,5.93713e-07
-0.338384,0.489899,5.93586e-07
-0.328283,0.489899,5.92018e-07
-0.318182,0.489899,5.88945e-07
-0.308081,0.489899,5.8432e-07
-0.29798,0.489899,5.78113e-07
-0.287879,0.489899,5.70322e-07
-0.277778,0.489899,5.6097e-07
-0.267677,0.489899,5.50109e-07
-0.257576,0.489899,5.37825e-07
-0.247475,0.489899,5.23921e-07
-0.237374,0.489899,5.09522e-07
-0.227273,0.489899,4.9404e-07
-0.217172,0.489899,4.77671e-07
-0.207071,0.489899,4.60626e-07
-0.19697,0.489899,4.43121e-07
-0.186869,0.489899,4.25371e-07
-0.176768,0.489899,4.07579e-07
-0.166667,0.489899,3.89932e-07
-0.156566,0.489899,3.72592e-07
-0.146465,0.489899,3.55692e-07
-0.136364,0.489899,3.39335e-07
-0.126263,0.489899,3.23591e-07
-0.116162,0.489899,3.07973e-07
-0.106061,0.489899,2.93402e-07
-0.0959596,0.489899,2.79427e-07
-0.0858586,0.489899,2.65961e-07
-0.0757576,0.489899,2.52913e-07
-0.0656566,0.489899,2.40207e-07
-0.0555556,0.489899,2.27783e-07
-0.0454545,0.489899,2.15614e-07
-0.0353535,0.489899,2.03708e-07
-0.0252525,0.489899,1.92114e-07
-0.0151515,0.489899,1.80918e-07
-0.00505051,0.489899,1.70242e-07
0.00505051,0.489899,1.60276e-07
0.0151515,0.489899,1.51049e-07
0.0252525,0.489899,1.42739e-07
0.0353535,0.489899,1.3553e-07
0.0454545,0.489899,1.2961e-07
0.0555556,0.489899,1.25164e-07
0.0656566,0.489899,1.22378e-07
0.0757576,0.489899,1.21427e-07
0.0858586,0.489899,1.22474e-07
0.0959596,0.489899,1.25652e-07
0.106061,0.489899,1.31059e-07
0.116162,0.489899,1.38748e-07
0.126263,0.489899,1.48711e-07
0.136364,0.489899,1.61208e-07
0.146465,0.489899,1.75767e-07
0.156566,0.489899,1.92307e-07
0.166667,0.489899,2.10629e-07
0.176768,0.489899,2.3048e-07
0.186869,0.489899,2.5156e-07
0.19697,0.489899,2.73534e-07
0.207071,0.489899,2.96042e-07
0.217172,0.489899,3.18709e-07
0.227273,0.489899,3.41164e-07
0.237374,0.489899,3.63048e-07
0.247475,0.489899,3.8403e-07
0.257576,0.489899,4.03953e-07
0.267677,0.489899,4.22586e-07
0.277778,0.489899,4.39599e-07
0.287879,0.489899,4.54861e-07
0.29798,0.489899,4.68281e-07
0.308081,0.489899,4.79803e-07
0.318182,0.489899,4.89404e-07
0.328283,0.489899,4.97094e-07
0.338384,0.489899,5.02913e-07
0.348485,0.489899,5.06922e-07
0.358586,0.489899,5.09206e-07
0.368687,0.489899,5.09866e-07
0.378788,0.489899,5.09014e-07
0.388889,0.489899,5.07159e-07
0.39899,0.489899,5.03806e-07
0.409091,0.489899,4.99374e-07
0.419192,0.489899,4.93986e-07
0.429293,0.489899,4.87763e-07
0.439394,0.489899,4.80821e-07
0.449495,0.489899,4.73273e-07
0.459596,0.489899,4.65221e-07
0.469697,0.489899,4.56762e-07
0.479798,0.489899,4.47983e-07
0.489899,0.489899,4.38966e-07
0.5,0.489899,4.2978e-07
-0.5,0.5,4.68966e-07
-0.489899,0.5,4.7829e-07
-0.479798,0.5,4.87417e-07
-0.469697,0.5,4.96292e-07
-0.459596,0.5,5.04858e-07
-0.449495,0.5,5.13054e-07
-0.439394,0.5,5.20814e-07
-0.429293,0.5,5.28068e-07
-0.419192,0.5,5.34745e-07
-0.409091,0.5,5.40768e-07
-0.39899,0.5,5.46061e-07
-0.388889,0.5,5.50543e-07
-0.378788,0.5,5.54136e-07
-0.368687,0.5,5.56577e-07
-0.358586,0.5,5.58022e-07
-0.348485,0.5,5.58249e-07
-0.338384,0.5,5.57187e-07
-0.328283,0.5,5.54773e-07
-0.318182,0.5,5.5096e-07
-0.308081,0.5,5.45715e-07
-0.29798,0.5,5.39026e-07
-0.287879,0.5,5.30903e-07
-0.277778,0.5,5.21381e-07
-0.267677,0.5,5.10522e-07
-0.257576,0.5,4.98416e-07
-0.247475,0.5,4.84443e-07
-0.237374,0.5,4.70563e-07
-0.227273,0.5,4.55782e-07
-0.217172,0.5,4.40283e-07
-0.207071,0.5,4.24259e-07
-0.19697,0.5,4.07904e-07
-0.186869,0.5,3.91407e-07
-0.176768,0.5,3.74946e-07
-0.166667,0.5,3.58677e-07
-0.156566,0.5,3.42738e-07
-0.146465,0.5,3.27236e-07
-0.136364,0.5,3.12252e-07
-0.126263,0.5,2.97843e-07
-0.116162,0.5,2.83622e-07
-0.106061,0.5,2.70324e-07
-0.0959596,0.5,2.57561e-07
-0.0858586,0.5,2.45252e-07
-0.0757576,0.5,2.33313e-07
